Date,Open,High,Low,Close,Adj Close,Volume
2014-09-29,30.028999,30.028999,30.028999,30.028999,25.084715,0
2014-09-30,29.434000,29.701000,29.434000,29.701000,24.810722,100
2014-10-01,29.698999,29.698999,29.600000,29.600000,24.726351,200
2014-10-02,29.590000,29.590000,29.590000,29.590000,24.717999,12
2014-10-03,29.590000,29.590000,29.590000,29.590000,24.717999,0
2014-10-06,29.500000,29.799999,29.500000,29.799999,24.893421,225
2014-10-07,29.500000,29.500000,29.500000,29.500000,24.642817,0
2014-10-08,29.500000,29.500000,29.500000,29.500000,24.642817,100
2014-10-09,28.659000,29.500000,28.659000,29.500000,24.642817,47
2014-10-10,29.771000,29.771000,29.483999,29.483999,24.629450,100
2014-10-13,29.267000,29.267000,29.267000,29.267000,24.448179,0
2014-10-14,29.268000,29.268000,29.268000,29.268000,24.449013,0
2014-10-15,29.399000,30.457001,29.399000,30.457001,25.442245,900
2014-10-16,28.832001,29.000999,28.832001,29.000999,24.225975,150
2014-10-17,29.030001,29.847000,29.030001,29.847000,24.932682,16
2014-10-20,29.451000,29.987000,29.451000,29.987000,25.049631,150
2014-10-21,29.051001,29.051001,29.051001,29.051001,24.267746,0
2014-10-22,29.523001,29.523001,29.523001,29.523001,24.662031,0
2014-10-23,29.025999,29.025999,29.025999,29.025999,24.246859,0
2014-10-24,29.174999,29.174999,29.174999,29.174999,24.371326,0
2014-10-27,29.358000,29.358000,29.358000,29.358000,24.524197,0
2014-10-28,29.368999,30.542999,29.368999,29.702000,24.811556,349
2014-10-29,30.011000,31.039000,30.011000,31.039000,25.928419,25
2014-10-30,30.440001,30.440001,30.440001,30.440001,25.428045,0
2014-10-31,30.231001,30.231001,30.231001,30.231001,25.253458,0
2014-11-03,30.176001,30.176001,30.176001,30.176001,25.207512,0
2014-11-04,29.745001,29.745001,29.745001,29.745001,24.847479,0
2014-11-05,29.545000,29.545000,29.545000,29.545000,24.680407,0
2014-11-06,28.919001,28.919001,28.919001,28.919001,24.157476,0
2014-11-07,28.889000,28.889000,28.889000,28.889000,24.132418,0
2014-11-10,29.086000,29.086000,29.086000,29.086000,24.296980,0
2014-11-11,null,null,null,null,null,null
2014-11-12,null,null,null,null,null,null
2014-11-13,null,null,null,null,null,null
2014-11-14,null,null,null,null,null,null
2014-11-17,null,null,null,null,null,null
2014-11-18,null,null,null,null,null,null
2014-11-19,29.198999,29.198999,29.198999,29.198999,24.391375,0
2014-11-20,29.000000,29.000000,29.000000,29.000000,24.225142,0
2014-11-21,29.000000,29.000000,29.000000,29.000000,24.225142,0
2014-11-24,null,null,null,null,null,null
2014-11-25,29.628000,29.628000,29.628000,29.628000,24.749741,0
2014-11-26,null,null,null,null,null,null
2014-11-27,null,null,null,null,null,null
2014-11-28,29.884001,29.884001,29.837999,29.840000,24.926836,400
2014-12-01,null,null,null,null,null,null
2014-12-02,27.941999,27.941999,27.941999,27.941999,23.341341,0
2014-12-03,27.979000,27.979000,27.979000,27.979000,23.372248,0
2014-12-04,null,null,null,null,null,null
2014-12-05,null,null,null,null,null,null
2014-12-08,null,null,null,null,null,null
2014-12-09,null,null,null,null,null,null
2014-12-10,26.857000,26.857000,26.346001,26.346001,22.008123,160
2014-12-11,null,null,null,null,null,null
2014-12-12,null,null,null,null,null,null
2014-12-15,26.250000,26.250000,26.250000,26.250000,21.927929,0
2014-12-16,26.018000,26.018000,26.018000,26.018000,21.734127,0
2014-12-17,24.855000,24.855000,24.855000,24.855000,20.762615,0
2014-12-18,24.886999,24.886999,24.886999,24.886999,20.789347,0
2014-12-19,25.382999,26.502001,25.382999,26.285000,21.957167,143
2014-12-22,26.250000,26.250000,25.806000,25.806000,21.557034,810
2014-12-23,25.405001,26.089001,25.405001,26.089001,21.793438,100
2014-12-29,26.089001,26.089001,25.250000,25.250000,21.092581,240
2014-12-30,25.000000,25.049999,25.000000,25.049999,20.925508,420
2015-01-02,25.049999,25.834000,24.790001,25.834000,21.580423,50
2015-01-05,25.841999,25.841999,25.000000,25.000000,20.883741,208
2015-01-06,24.850000,24.850000,24.850000,24.850000,20.758440,0
2015-01-07,24.850000,25.090000,24.850000,25.090000,20.958923,100
2015-01-08,26.517000,26.775999,26.517000,26.775999,22.367323,60
2015-01-09,26.055000,26.849001,26.055000,26.849001,22.428305,56
2015-01-12,25.471001,25.471001,25.471001,25.471001,21.277191,0
2015-01-13,24.962999,25.700001,24.962999,25.700001,21.468487,75
2015-01-14,24.860001,24.860001,23.584000,23.600000,19.714252,1742
2015-01-15,23.205999,23.205999,23.205999,23.205999,19.385124,0
2015-01-16,23.184000,23.184000,23.184000,23.184000,19.366747,0
2015-01-19,24.049999,24.055000,24.049999,24.055000,20.094336,3
2015-01-20,24.049999,24.049999,24.049999,24.049999,20.090160,130
2015-01-21,24.100000,24.299000,24.100000,24.299000,20.298162,100
2015-01-22,25.517000,25.517000,25.517000,25.517000,21.315619,120
2015-01-23,25.372000,26.190001,25.372000,26.190001,21.877810,50
2015-01-26,25.650000,25.650000,25.650000,25.650000,21.426720,250
2015-01-27,24.559999,24.681999,24.510000,24.510000,20.474421,305
2015-01-28,24.100000,24.100000,24.100000,24.100000,20.131929,0
2015-01-29,24.100000,24.100000,24.100000,24.100000,20.131929,0
2015-01-30,24.396000,24.396000,24.396000,24.396000,20.379190,0
2015-02-02,24.714001,24.714001,24.714001,24.714001,20.644835,0
2015-02-03,25.011000,25.011000,25.011000,25.011000,20.892931,0
2015-02-04,26.271999,27.250000,26.271999,27.250000,22.763279,204
2015-02-05,26.256001,26.256001,26.256001,26.256001,21.932943,0
2015-02-06,25.951000,25.951000,25.951000,25.951000,21.678162,0
2015-02-09,26.329000,26.329000,26.329000,26.329000,21.993923,0
2015-02-10,26.459000,26.459000,26.459000,26.459000,22.102516,0
2015-02-11,26.194000,26.194000,26.194000,26.194000,21.881149,0
2015-02-12,26.464001,26.464001,26.464001,26.464001,22.106695,0
2015-02-13,26.641001,27.349001,26.641001,27.349001,22.845980,90
2015-02-16,27.249001,27.832001,27.249001,27.832001,23.249453,716
2015-02-17,27.520000,27.903000,27.520000,27.903000,23.308762,400
2015-02-18,27.500000,27.500000,27.500000,27.500000,22.972116,0
2015-02-19,27.385000,27.385000,27.385000,27.385000,22.876051,0
2015-02-20,27.778999,27.778999,27.778999,27.778999,23.205179,0
2015-02-23,27.721001,27.721001,27.721001,27.721001,23.156729,0
2015-02-24,27.635000,28.500000,27.635000,28.500000,23.807467,159
2015-02-25,28.325001,28.325001,28.325001,28.325001,23.661280,0
2015-02-26,28.500000,29.531000,28.500000,29.531000,24.668713,50
2015-02-27,29.007000,29.007000,29.007000,29.007000,24.230988,0
2015-03-02,28.870001,29.499001,28.870001,29.499001,24.641981,145
2015-03-03,28.870001,28.870001,27.856001,27.856001,23.269501,340
2015-03-04,27.841999,27.841999,27.841999,27.841999,23.257805,0
2015-03-05,27.825001,27.825001,27.825001,27.825001,23.243605,0
2015-03-06,28.483999,28.483999,28.483999,28.483999,23.794102,0
2015-03-09,28.261999,28.261999,28.261999,28.261999,23.608652,0
2015-03-10,27.903999,27.903999,27.105000,27.105000,22.642153,300
2015-03-11,27.094000,27.094000,27.094000,27.094000,22.632963,0
2015-03-12,27.173000,27.785999,27.173000,27.785999,23.211025,900
2015-03-13,27.850000,27.850000,27.850000,27.850000,23.264490,0
2015-03-16,27.850000,27.850000,27.500999,27.618000,23.070686,412
2015-03-17,27.600000,27.600000,27.600000,27.600000,23.055653,0
2015-03-18,27.600000,27.920000,27.600000,27.920000,23.322962,110
2015-03-19,27.650000,28.000000,27.650000,28.000000,23.389790,30
2015-03-20,27.840000,27.840000,27.840000,27.840000,23.256136,0
2015-03-23,28.524000,29.054001,28.524000,29.054001,24.270250,200
2015-03-24,29.200001,29.200001,29.200001,29.200001,24.392212,200
2015-03-25,29.200001,29.809000,29.200001,29.809000,24.900940,101
2015-03-26,28.836000,29.226000,28.836000,29.226000,24.413931,500
2015-03-27,28.451000,28.451000,28.451000,28.451000,23.766533,0
2015-03-30,30.068001,30.068001,30.068001,30.068001,25.117296,350
2015-03-31,29.167999,29.167999,29.167999,29.167999,24.365479,45
2015-04-01,28.955000,29.823999,28.955000,29.732000,24.836617,316
2015-04-02,28.795000,28.795000,28.795000,28.795000,24.053894,0
2015-04-07,28.795000,28.806999,28.795000,28.806999,24.063917,0
2015-04-08,30.091999,30.091999,30.091999,30.091999,25.137341,250
2015-04-09,29.170000,29.170000,29.170000,29.170000,24.367151,0
2015-04-10,28.777000,28.777000,28.777000,28.777000,24.038857,0
2015-04-13,29.135000,29.135000,29.135000,29.135000,24.337914,0
2015-04-14,29.091000,29.091000,29.091000,29.091000,24.301157,0
2015-04-15,28.642000,28.642000,28.642000,28.642000,23.926085,0
2015-04-16,28.813000,28.813000,28.813000,28.813000,24.068932,0
2015-04-17,29.416000,30.083000,29.416000,30.083000,25.129824,70
2015-04-20,30.410999,30.410999,30.410999,30.410999,25.403820,100
2015-04-21,30.000000,30.098000,30.000000,30.098000,25.142355,50
2015-04-22,28.820000,28.820000,28.820000,28.820000,24.074776,0
2015-04-23,28.889999,28.889999,28.889999,28.889999,24.133251,0
2015-04-24,28.837999,28.837999,28.837999,28.837999,24.089813,0
2015-04-27,29.093000,29.093000,29.093000,29.093000,24.302830,0
2015-04-28,30.357000,31.000000,30.357000,30.920000,25.829012,200
2015-04-29,30.808001,30.808001,30.808001,30.808001,25.735453,0
2015-04-30,30.600000,30.799999,30.600000,30.799999,25.728769,200
2015-05-04,30.799999,31.645000,30.799999,31.645000,26.434641,120
2015-05-05,31.726000,31.726000,31.726000,31.726000,26.502302,0
2015-05-06,31.719999,31.719999,31.719999,31.719999,26.497292,0
2015-05-07,31.329000,31.329000,31.329000,31.329000,26.170670,0
2015-05-08,31.299999,31.563999,31.299999,31.563999,26.366978,120
2015-05-11,31.414000,31.414000,31.414000,31.414000,26.241674,0
2015-05-12,30.625000,30.625000,30.516001,30.516001,25.491531,2000
2015-05-13,30.591999,31.563999,30.591999,31.563999,26.366978,190
2015-05-14,31.414000,31.414000,31.414000,31.414000,26.241674,0
2015-05-15,30.805000,31.155001,30.805000,31.155001,26.025318,200
2015-05-18,31.212999,31.212999,31.212999,31.212999,26.073769,0
2015-05-19,30.834999,30.834999,30.834999,30.834999,25.758007,0
2015-05-20,30.708000,30.708000,30.708000,30.708000,25.651920,0
2015-05-21,30.459000,30.459000,30.459000,30.459000,25.443916,0
2015-05-22,30.532000,30.532000,30.532000,30.532000,25.504896,0
2015-05-25,30.532000,30.532000,30.532000,30.532000,25.504896,0
2015-05-26,29.625000,29.625000,29.291000,29.291000,26.183371,10
2015-05-27,28.632000,28.632000,28.268999,28.268999,25.269798,90
2015-05-28,28.733999,28.733999,28.733999,28.733999,25.685463,0
2015-05-29,28.299999,28.299999,28.299999,28.299999,25.297510,0
2015-06-01,28.080000,28.080000,28.080000,28.080000,25.100851,4
2015-06-02,28.221001,28.924999,28.221001,28.924999,25.856199,600
2015-06-03,28.209999,28.209999,28.209999,28.209999,25.217056,100
2015-06-04,27.809999,27.809999,27.809999,27.809999,24.859497,0
2015-06-05,27.809999,27.809999,27.809999,27.809999,24.859497,50
2015-06-08,27.000000,27.000000,26.316000,26.316000,23.524002,223
2015-06-09,25.826000,25.826000,25.826000,25.826000,23.085989,0
2015-06-10,25.951000,27.980000,25.951000,27.980000,25.011459,155
2015-06-11,27.534000,27.534000,27.534000,27.534000,24.612778,0
2015-06-12,27.087999,27.087999,27.087999,27.087999,24.214096,0
2015-06-15,26.850000,26.850000,26.850000,26.850000,24.001348,0
2015-06-16,26.902000,26.902000,26.902000,26.902000,24.047832,0
2015-06-17,26.893999,26.893999,26.893999,26.893999,24.040678,0
2015-06-18,26.424999,26.424999,26.424999,26.424999,23.621439,0
2015-06-19,26.430000,26.850000,26.430000,26.850000,24.001348,100
2015-06-22,26.000000,26.000000,26.000000,26.000000,23.241529,0
2015-06-23,26.010000,26.400000,26.010000,26.400000,23.599091,100
2015-06-24,26.344999,26.344999,26.344999,26.344999,23.549927,0
2015-06-25,26.061001,26.061001,26.061001,26.061001,23.296059,0
2015-06-26,26.098000,26.879999,26.098000,26.879999,24.028164,100
2015-06-29,26.080000,26.080000,25.518999,25.921000,23.170910,395
2015-06-30,25.500000,25.500000,25.500000,25.500000,22.794577,400
2015-07-01,24.900999,25.500000,24.900999,25.500000,22.794577,12
2015-07-02,24.533001,25.002001,24.533001,25.002001,22.349411,200
2015-07-03,24.676001,24.861000,24.676001,24.861000,22.223372,76
2015-07-06,24.650000,24.997000,24.650000,24.997000,22.344942,133
2015-07-07,24.198000,24.198000,23.903000,24.069000,21.515398,440
2015-07-08,23.500000,24.000999,23.200001,24.000999,21.454613,680
2015-07-09,24.000000,24.841999,24.000000,24.841999,22.206387,400
2015-07-10,23.802000,23.802000,23.802000,23.802000,21.276726,0
2015-07-13,24.450001,24.450001,24.450001,24.450001,21.855976,0
2015-07-14,24.266001,24.266001,24.266001,24.266001,21.691498,0
2015-07-15,24.440001,24.440001,24.440001,24.440001,21.847038,0
2015-07-16,24.299999,24.299999,24.299999,24.299999,21.721891,0
2015-07-17,24.867001,24.867001,24.867001,24.867001,22.228735,0
2015-07-20,25.000000,25.000000,24.000000,24.000999,21.454613,1120
2015-07-21,24.000000,24.000000,24.000000,24.000000,21.453720,100
2015-07-22,23.330000,23.330000,22.799999,22.875999,20.448971,2285
2015-07-23,21.455000,21.455000,21.455000,21.455000,19.178730,0
2015-07-24,21.087000,22.237000,21.087000,22.100000,19.755301,450
2015-07-27,21.346001,23.785000,21.346001,23.785000,21.261530,320
2015-07-28,23.245001,23.245001,23.245001,23.245001,20.778820,0
2015-07-29,23.160000,23.160000,23.141001,23.141001,20.685856,150
2015-07-30,22.125000,22.125000,22.125000,22.125000,19.777647,0
2015-07-31,22.113001,23.398001,22.113001,23.398001,20.915588,250
2015-08-03,22.385000,22.389999,22.128000,22.128000,19.780331,1500
2015-08-04,22.500000,22.840000,22.500000,22.598000,20.200464,1366
2015-08-05,21.792999,22.705000,21.792999,22.705000,20.296112,30
2015-08-06,22.336000,22.336000,22.336000,22.336000,19.966261,0
2015-08-07,22.049999,22.049999,22.049999,22.049999,19.710604,0
2015-08-10,21.570999,21.570999,21.570999,21.570999,19.282423,0
2015-08-11,22.030001,22.030001,22.030001,22.030001,19.692726,0
2015-08-12,22.100000,22.100000,21.700001,21.700001,19.397738,330
2015-08-13,21.718000,22.549000,21.718000,22.344000,19.973413,125
2015-08-14,21.620001,22.511999,21.620001,22.511999,20.123589,1000
2015-08-17,22.375000,22.375000,21.993999,21.993999,19.660545,250
2015-08-18,22.309000,22.309000,21.000000,21.000000,18.772005,882
2015-08-19,20.389999,21.000000,20.389999,20.389999,18.226723,510
2015-08-20,20.500000,20.500000,20.080000,20.500000,18.325052,130
2015-08-21,20.100000,20.333000,20.100000,20.270000,18.119453,355
2015-08-24,19.799999,19.799999,17.268000,17.268000,15.435950,1610
2015-08-25,17.299999,18.472000,17.260000,18.155001,16.228844,1520
2015-08-26,18.389999,18.389999,17.399000,17.414000,15.566461,515
2015-08-27,16.500000,17.546000,16.500000,17.546000,15.684456,37
2015-08-28,18.400000,18.853001,18.400000,18.853001,16.852791,79
2015-08-31,19.364000,19.364000,19.364000,19.364000,17.309576,150
2015-09-01,18.400000,18.400000,18.000000,18.000000,16.090288,340
2015-09-02,17.500000,18.488001,17.500000,18.488001,16.526516,22
2015-09-03,17.990000,17.990000,17.990000,17.990000,16.081350,0
2015-09-04,18.556999,18.556999,18.556999,18.556999,16.588192,0
2015-09-07,18.700001,18.879999,18.700001,18.879999,16.876925,300
2015-09-08,18.379999,18.379999,18.379999,18.379999,16.429972,0
2015-09-09,18.539000,18.539000,18.539000,18.539000,16.572104,0
2015-09-10,19.292000,19.292000,19.292000,19.292000,17.245214,0
2015-09-11,20.000000,20.486000,19.879000,19.879000,17.769936,966
2015-09-14,19.621000,19.621000,19.621000,19.621000,17.539309,0
2015-09-15,19.552000,19.552000,19.552000,19.552000,17.477629,0
2015-09-16,19.774000,19.774000,19.774000,19.774000,17.676077,0
2015-09-17,20.358999,20.358999,20.358999,20.358999,18.199011,0
2015-09-18,20.914000,21.351000,20.914000,21.000000,18.772005,296
2015-09-21,20.042000,20.042000,20.042000,20.042000,17.915642,0
2015-09-22,19.954000,20.243999,19.954000,20.243999,18.096212,125
2015-09-23,19.000000,19.000000,19.000000,19.000000,16.984194,0
2015-09-24,19.000000,19.000000,19.000000,19.000000,16.984194,0
2015-09-25,19.000000,19.000000,19.000000,19.000000,16.984194,0
2015-09-28,19.000000,19.000000,18.379999,18.379999,16.429972,530
2015-09-29,17.990000,17.990000,17.450001,17.450001,15.598642,925
2015-09-30,17.919001,17.919001,17.919001,17.919001,16.017883,0
2015-10-01,18.796000,18.796000,18.796000,18.796000,16.801836,0
2015-10-02,18.621000,18.621000,18.621000,18.621000,16.645405,0
2015-10-05,18.007999,20.233000,18.007999,20.233000,18.086378,60
2015-10-06,19.218000,19.218000,19.218000,19.218000,17.179066,0
2015-10-07,20.030001,21.802000,20.030001,21.802000,19.488916,200
2015-10-08,20.902000,21.955000,20.902000,21.937000,19.609592,546
2015-10-09,20.986000,23.010000,20.986000,23.010000,20.568752,355
2015-10-12,22.089001,22.089001,22.089001,22.089001,19.745468,0
2015-10-13,21.541000,21.541000,21.541000,21.541000,19.255606,0
2015-10-14,21.733000,21.733000,21.733000,21.733000,19.427237,0
2015-10-15,21.634001,21.634001,21.634001,21.634001,19.338741,0
2015-10-16,21.990000,22.400000,21.990000,22.400000,20.023470,50
2015-10-19,22.694000,22.694000,22.000000,22.000000,19.665909,489
2015-10-20,20.936001,21.999001,20.936001,21.999001,19.665016,30
2015-10-21,21.118000,21.118000,21.118000,21.118000,18.877485,0
2015-10-22,20.825001,22.000000,20.825001,22.000000,19.665909,50
2015-10-23,21.919001,22.990000,21.919001,22.990000,20.550875,50
2015-10-26,23.573999,23.573999,23.573999,23.573999,21.072916,11
2015-10-27,21.957001,21.957001,21.957001,21.957001,19.627472,0
2015-10-28,21.469000,21.469000,21.469000,21.469000,19.191244,0
2015-10-29,21.507000,21.507000,21.507000,21.507000,19.225214,0
2015-10-30,20.660000,20.660000,20.660000,20.660000,18.468075,0
2015-11-02,20.646000,21.983999,20.624001,21.983999,19.651608,150
2015-11-03,21.261999,21.414000,21.136000,21.136000,18.893576,1000
2015-11-04,21.174999,22.461000,21.174999,22.461000,20.077999,450
2015-11-05,21.618999,22.214001,21.489000,21.489000,19.209124,70
2015-11-06,20.832001,20.832001,20.832001,20.832001,18.621828,0
2015-11-09,20.448999,20.448999,20.448999,20.448999,18.279463,0
2015-11-10,20.438000,20.438000,20.438000,20.438000,18.269630,0
2015-11-11,19.931999,19.931999,19.931999,19.931999,17.817312,0
2015-11-12,20.059999,20.059999,19.733000,19.733000,17.639427,149
2015-11-13,18.660999,18.660999,18.552999,18.552999,16.584618,180
2015-11-16,17.709999,18.587000,17.709999,18.587000,16.615011,400
2015-11-17,16.712999,18.688999,16.712999,18.688999,16.706190,80
2015-11-18,18.129999,18.129999,17.788000,17.788000,15.900782,1470
2015-11-19,17.766001,17.766001,17.766001,17.766001,15.881117,0
2015-11-20,17.799999,18.417000,17.799999,18.417000,16.463047,25
2015-11-23,18.150000,18.150000,17.305000,17.305000,15.469026,450
2015-11-24,16.879999,16.879999,16.879999,16.879999,15.089114,0
2015-11-25,17.719999,17.719999,17.684999,17.684999,15.808708,200
2015-11-26,16.568001,17.847000,16.568001,17.847000,15.953521,270
2015-11-27,16.992001,17.118000,16.992001,17.061001,15.250914,1472
2015-11-30,16.725000,16.725000,16.577000,16.577000,14.818262,400
2015-12-01,16.500000,17.121000,16.500000,17.121000,15.304546,90
2015-12-02,17.120001,17.120001,16.431999,16.431999,14.688645,1495
2015-12-03,16.000000,16.429001,15.827000,15.827000,14.147833,1960
2015-12-04,16.579000,16.579000,15.500000,15.500000,13.855526,325
2015-12-07,15.926000,15.926000,14.947000,14.947000,13.361197,290
2015-12-08,14.501000,14.501000,14.448000,14.448000,12.915139,130
2015-12-09,14.131000,14.409000,13.165000,13.165000,11.768259,513
2015-12-10,13.150000,13.150000,13.150000,13.150000,11.754850,0
2015-12-11,13.298000,13.705000,13.298000,13.705000,12.250967,75
2015-12-14,14.489000,14.489000,13.617000,13.617000,12.172304,480
2015-12-15,13.500000,14.141000,13.500000,14.141000,12.640709,200
2015-12-16,13.500000,13.500000,13.500000,13.500000,12.067717,0
2015-12-17,13.676000,14.461000,13.676000,14.461000,12.926760,500
2015-12-18,14.000000,14.438000,14.000000,14.438000,12.906199,500
2015-12-21,13.800000,13.800000,13.800000,13.800000,12.335889,0
2015-12-22,13.975000,13.975000,13.975000,13.975000,12.492322,0
2015-12-23,14.122000,15.278000,14.122000,15.278000,13.657080,65
2015-12-28,15.278000,15.278000,14.323000,14.430000,12.899049,200
2015-12-29,14.206000,15.683000,14.206000,15.683000,14.019111,210
2015-12-30,14.845000,14.845000,14.845000,14.845000,13.270020,0
2016-01-04,14.845000,15.353000,14.845000,15.353000,13.724123,100
2016-01-05,13.710000,13.710000,13.710000,13.710000,12.255438,0
2016-01-06,14.000000,14.000000,14.000000,14.000000,12.514669,25
2016-01-07,13.800000,13.800000,13.200000,13.200000,11.799545,2025
2016-01-08,13.050000,13.050000,12.778000,12.778000,11.422318,400
2016-01-11,12.800000,12.800000,12.800000,12.800000,11.441983,60
2016-01-12,12.100000,12.580000,12.100000,12.580000,11.245324,75
2016-01-13,12.053000,13.236000,12.053000,13.236000,11.831726,240
2016-01-14,13.351000,13.351000,13.351000,13.351000,11.934525,200
2016-01-15,12.300000,12.300000,12.300000,12.300000,10.995030,325
2016-01-18,11.750000,11.750000,11.750000,11.750000,10.503383,100
2016-01-19,11.422000,11.422000,11.422000,11.422000,10.210182,0
2016-01-20,11.654000,11.654000,11.654000,11.654000,10.417569,0
2016-01-21,11.120000,12.310000,11.120000,12.310000,11.003970,515
2016-01-22,11.650000,11.650000,11.650000,11.650000,10.413993,0
2016-01-25,13.034000,13.034000,12.501000,12.501000,11.174706,121
2016-01-26,12.500000,12.500000,12.500000,12.500000,11.173812,50
2016-01-27,12.088000,12.088000,12.088000,12.088000,10.805523,0
2016-01-28,12.240000,12.240000,12.240000,12.240000,10.941397,0
2016-01-29,12.082000,13.144000,12.082000,13.144000,11.749487,350
2016-02-01,12.486000,12.486000,12.486000,12.486000,11.161297,0
2016-02-02,12.281000,12.281000,12.281000,12.281000,10.978046,0
2016-02-03,12.242000,13.221000,12.242000,13.221000,11.818317,20
2016-02-04,12.418000,12.418000,12.418000,12.418000,11.100512,0
2016-02-05,13.088000,13.088000,13.088000,13.088000,11.699429,0
2016-02-08,13.477000,13.477000,13.477000,13.477000,12.047157,0
2016-02-09,13.387000,13.835000,13.387000,13.835000,12.367175,100
2016-02-10,12.751000,12.751000,12.751000,12.751000,11.398183,0
2016-02-11,12.754000,12.754000,12.754000,12.754000,11.400864,0
2016-02-12,12.600000,12.600000,12.600000,12.600000,11.263203,0
2016-02-15,13.210000,13.210000,13.210000,13.210000,11.808484,0
2016-02-16,13.216000,13.216000,13.216000,13.216000,11.813848,0
2016-02-17,13.283000,14.505000,13.283000,14.505000,12.966092,780
2016-02-18,14.256000,14.256000,14.256000,14.256000,12.743508,0
2016-02-19,14.800000,15.419000,14.800000,15.419000,13.783120,60
2016-02-22,14.800000,14.800000,14.800000,14.800000,13.229794,0
2016-02-23,15.296000,15.999000,15.296000,15.999000,14.301585,120
2016-02-24,15.950000,15.950000,14.986000,15.220000,13.605234,179
2016-02-25,14.800000,14.800000,14.800000,14.800000,13.229794,0
2016-02-26,14.800000,14.800000,14.800000,14.800000,13.229794,0
2016-02-29,15.999000,15.999000,15.999000,15.999000,14.301585,38
2016-03-01,15.064000,15.064000,15.064000,15.064000,13.465784,0
2016-03-02,15.999000,16.000000,15.999000,16.000000,14.302480,140
2016-03-03,15.314000,16.287001,15.314000,16.287001,14.559031,120
2016-03-04,16.450001,17.500999,16.450001,17.034000,15.226777,5150
2016-03-07,17.094000,17.094000,17.094000,17.094000,15.280412,50
2016-03-08,18.000000,18.016001,17.458000,17.458000,15.605793,1280
2016-03-09,16.384001,16.384001,16.384001,16.384001,14.645740,0
2016-03-10,16.586000,17.551001,16.586000,17.551001,15.688926,285
2016-03-11,16.098000,17.296000,16.098000,17.296000,15.460979,306
2016-03-14,17.000000,17.000000,17.000000,17.000000,15.196384,0
2016-03-15,17.000000,17.000000,17.000000,17.000000,15.196384,0
2016-03-16,17.000000,17.000000,16.802999,16.802999,15.020285,250
2016-03-17,16.219000,17.747999,16.219000,17.747999,15.865026,200
2016-03-18,17.191000,17.191000,17.191000,17.191000,15.367120,0
2016-03-21,18.371000,18.371000,17.950001,17.950001,16.045593,420
2016-03-22,17.358000,17.521999,17.358000,17.521999,15.663002,50
2016-03-23,17.572001,18.714001,17.572001,18.714001,16.728539,850
2016-03-24,17.344999,17.344999,17.344999,17.344999,15.504781,0
2016-03-29,17.344999,17.344999,16.993000,16.993000,15.190127,0
2016-03-30,16.799999,17.400000,16.799999,16.959000,15.159734,250
2016-03-31,16.974001,16.974001,16.974001,16.974001,15.173143,0
2016-04-01,17.120001,17.120001,17.120001,17.120001,15.303654,0
2016-04-04,17.120001,17.120001,17.120001,17.120001,15.303654,0
2016-04-05,17.200001,17.228001,17.120001,17.228001,15.400195,138
2016-04-06,16.469999,16.469999,16.469999,16.469999,14.722613,0
2016-04-07,16.469999,16.469999,16.379999,16.379999,14.642162,182
2016-04-08,16.000000,16.000000,16.000000,16.000000,14.302480,300
2016-04-11,15.088000,15.088000,15.088000,15.088000,13.487238,0
2016-04-12,15.538000,15.538000,15.538000,15.538000,13.889495,0
2016-04-13,15.757000,17.591999,15.757000,17.591999,15.725575,200
2016-04-14,16.570000,17.124001,16.570000,17.124001,15.307229,300
2016-04-15,16.386000,16.386000,16.386000,16.386000,14.647527,0
2016-04-18,15.996000,15.996000,15.996000,15.996000,14.298903,0
2016-04-19,15.916000,15.916000,15.916000,15.916000,14.227391,0
2016-04-20,16.832001,16.832001,16.832001,16.832001,15.046209,0
2016-04-21,16.910000,17.753000,16.910000,17.707001,15.828375,1300
2016-04-22,18.000000,18.000000,17.694000,17.694000,15.816755,300
2016-04-25,17.700001,17.700001,17.700001,17.700001,15.822118,75
2016-04-26,16.320000,16.320000,16.320000,16.320000,14.588529,0
2016-04-27,16.320000,16.320000,16.320000,16.320000,14.588529,0
2016-04-28,16.320000,16.320000,16.320000,16.320000,14.588529,0
2016-04-29,16.320000,16.320000,16.320000,16.320000,14.588529,0
2016-05-02,16.510000,17.186001,16.510000,16.801001,15.018497,51
2016-05-03,16.799999,16.799999,16.799999,16.799999,15.017603,0
2016-05-04,16.799999,16.799999,16.000000,16.000000,14.302480,1450
2016-05-05,15.242000,15.242000,15.242000,15.242000,13.624899,0
2016-05-06,15.100000,16.193001,15.100000,16.193001,14.475003,310
2016-05-09,16.177999,16.177999,15.471000,15.471000,13.829603,60
2016-05-10,15.100000,15.100000,15.100000,15.100000,13.497965,300
2016-05-11,14.500000,14.500000,14.500000,14.500000,12.961621,0
2016-05-12,14.600000,14.999000,14.600000,14.999000,13.407680,20
2016-05-13,14.000000,14.000000,14.000000,14.000000,12.514669,0
2016-05-17,14.000000,15.015000,14.000000,15.015000,13.421984,555
2016-05-18,14.216000,14.216000,14.216000,14.216000,12.707752,0
2016-05-19,14.240000,14.240000,13.500000,13.500000,12.067717,895
2016-05-20,13.390000,13.390000,13.390000,13.390000,11.969388,0
2016-05-23,13.800000,13.800000,13.800000,13.800000,12.335889,0
2016-05-24,13.459000,14.967000,13.459000,14.967000,13.379075,175
